Gender,Major,Program,GPA
Male,B.Tech,ECE,7.122246806358835
Male,B.Tech,CSE,7.8092734269443245
Female,B.Tech,ECE,6.074935016359814
Male,B.Tech,CSE,7.390904654245138
Male,B.Tech,CSE,6.5146768100617924
Female,B.Tech,CND,5.844547072884577
Male,B.Tech,ECE,6.520317032913606
Female,MS,ECE,7.234437698411768
Female,PhD,CHD,8.524588707917262
Male,B.Tech,CSE,5.7992461719425386
Other,B.Tech,ECE,5.751514242069257
Male,B.Tech,ECE,8.293844578038728
Male,B.Tech,CSE,5.990266682979695
Male,B.Tech,ECE,6.691475369930712
Male,MS,ECE,7.360337498358984
Male,B.Tech,CSE,6.465472909050859
Male,B.Tech,CND,8.125239542320326
Male,B.Tech,ECE,8.398771520582834
Female,B.Tech,CND,5.529273303387172
Female,PhD,CND,8.054364465269591
Male,B.Tech,CSE,5.893340856713499
Female,B.Tech,CHD,8.00590186472592
Female,PhD,CND,8.234708431170137
Female,B.Tech,ECE,6.540143990543885
Female,B.Tech,CSE,7.556065497157055
Female,B.Tech,CHD,8.367746849997816
Female,B.Tech,CHD,8.941227500587074
Female,B.Tech,ECE,6.572184055527593
Female,PhD,CND,8.749875990039234
Male,B.Tech,CSE,5.999153154018106
Male,B.Tech,CSE,7.3438035178155685
Female,B.Tech,CSE,7.028268615997149
Male,B.Tech,ECE,6.002015499202704
Male,B.Tech,ECE,7.057564097387121
Female,B.Tech,ECE,7.590105147030331
Male,MS,CND,6.617254844517866
Male,B.Tech,CSE,7.027760725075825
Male,B.Tech,CSE,6.711609604854361
Male,MS,CND,8.135212563118802
Female,B.Tech,CSE,8.080406350866525
Male,B.Tech,CSE,6.824835957222145
Male,B.Tech,ECE,6.308092933718816
Male,B.Tech,CSE,7.4559354459072
Male,B.Tech,CHD,7.803764716930301
Male,B.Tech,CSE,6.798621465765526
Male,B.Tech,ECE,7.867459235762287
Male,B.Tech,CSE,7.391421528506978
Male,B.Tech,ECE,7.09989671234236
Female,B.Tech,CSE,6.328146589353141
Female,B.Tech,CSE,6.265296860791297
Male,B.Tech,ECE,8.489173259584426
Male,B.Tech,ECE,6.786114611940979
Female,B.Tech,ECE,9.024263047900266
Female,MS,CHD,8.721202735375531
Male,B.Tech,ECE,7.016269605150153
Male,B.Tech,ECE,5.283793609763898
Male,MS,ECE,8.506472916241673
Male,B.Tech,ECE,5.714899920119033
Male,PhD,CHD,8.228410320245535
Male,B.Tech,CHD,8.967164172819528
Male,B.Tech,CHD,4.766778234680953
Male,B.Tech,CND,6.116338579792262
Male,B.Tech,ECE,5.869212482671516
Male,B.Tech,ECE,6.243539862677521
Male,B.Tech,CSE,7.145340398415526
Female,B.Tech,ECE,7.220774875492857
Male,MS,ECE,7.5875541208692905
Female,B.Tech,CSE,8.549668514352039
Male,B.Tech,CSE,7.573384508723138
Male,PhD,CND,8.780460533009531
Male,B.Tech,CSE,7.524898861775609
Male,PhD,CND,7.374962500206996
Male,B.Tech,ECE,5.985160822070549
Other,B.Tech,CND,5.918899747995954
Female,PhD,ECE,8.308880713992512
Male,MS,CHD,8.262194537380331
Male,MS,CND,7.586778196628291
Female,B.Tech,ECE,7.443509853838939
Female,B.Tech,CSE,6.472248027969828
Male,B.Tech,CSE,6.044111850261946
Female,MS,CHD,7.3943858965367495
Male,PhD,CND,8.049095506913488
Female,MS,CHD,6.509826518192176
Male,B.Tech,CSE,6.064174079628817
Male,PhD,CHD,7.814017039010321
Female,MS,CHD,7.5010816489046395
Male,B.Tech,CSE,5.656330087140809
Female,B.Tech,ECE,7.809426718431231
Male,PhD,CSE,8.363079729978175
Male,B.Tech,CSE,6.171642850640447
Female,B.Tech,CSE,6.4340560043221995
Other,B.Tech,CHD,7.153376315383827
Male,B.Tech,CHD,7.034645121446534
Male,MS,CHD,7.970105322260889
Male,B.Tech,ECE,8.727476834721031
Male,B.Tech,ECE,8.200278883012203
Female,MS,ECE,8.045044024684257
Female,B.Tech,CND,7.290487073040569
Male,PhD,ECE,8.725379549825572
Male,B.Tech,CND,8.653446427522402
Male,B.Tech,CSE,6.0259243824188005
Female,B.Tech,ECE,8.725357509847917
Female,B.Tech,ECE,8.2939308888968
Male,MS,ECE,6.72918860448592
Male,MS,CSE,9.07226241081615
Female,MS,ECE,8.609991063703893
Male,B.Tech,CSE,7.494720232779296
Male,B.Tech,CSE,7.781923602963584
Male,B.Tech,ECE,6.930796956714637
Male,PhD,CSE,9.381091304263368
Male,B.Tech,ECE,7.079111856174888
Male,B.Tech,ECE,6.772682236024172
Female,MS,CND,6.92600883776242
Female,B.Tech,CHD,7.726191133058813
Male,B.Tech,ECE,8.308643552154793
Female,B.Tech,ECE,6.683762151005322
Female,PhD,CHD,8.384604275314572
Female,B.Tech,CSE,6.88244199897381
Female,MS,CND,8.222735902712456
Male,B.Tech,CSE,5.379807212241296
Male,B.Tech,ECE,6.78106543177561
Male,MS,CSE,7.815045909840277
Male,B.Tech,CSE,5.966865070222977
Male,B.Tech,ECE,4.867233002656207
Male,B.Tech,CND,8.501112550371872
Male,B.Tech,CHD,6.022213481269608
Male,B.Tech,CSE,5.620061198460027
Male,PhD,CHD,8.74187454689104
Male,MS,CND,8.53890813011012
Female,PhD,CSE,8.450357532408427
Female,B.Tech,CSE,6.5042682932058575
Male,MS,CHD,8.015659897912007
Male,MS,CHD,9.001396572221761
Male,PhD,ECE,7.865598484695726
Male,MS,CND,7.4279673855704695
Male,MS,CSE,9.107704396156912
Male,B.Tech,CSE,5.477669972629839
Female,PhD,CSE,9.103445893402675
Male,PhD,ECE,8.274056887078153
Male,B.Tech,ECE,6.633218472010876
Male,B.Tech,CSE,6.462056851422215
Male,B.Tech,ECE,7.843608637602442
Male,B.Tech,ECE,6.856988313847377
Female,B.Tech,CSE,6.454879566176399
Male,MS,CND,8.67075675969389
Male,B.Tech,CSE,6.173247896138341
Male,B.Tech,ECE,7.002316518818804
Male,B.Tech,CSE,7.220632709937367
Female,MS,CND,7.644314646680931
Male,B.Tech,CSE,7.398691574071807
Female,B.Tech,ECE,7.776878689821807
Male,B.Tech,CSE,5.953517257192976
Female,MS,CND,8.411335027740558
Female,B.Tech,ECE,5.4765820243455146
Male,B.Tech,CSE,7.380646958958708
Male,B.Tech,ECE,8.469627852215359
Male,B.Tech,CHD,7.3595055222581225
Male,B.Tech,CSE,6.346879540949313
Male,PhD,CHD,7.77687825705217
Female,B.Tech,CSE,6.054968440569607
Male,B.Tech,CSE,7.596457122876157
Male,PhD,CHD,9.141820391497406
Male,B.Tech,CND,7.983468838942516
Female,B.Tech,ECE,9.195694102673295
Male,B.Tech,CSE,7.3179006772243245
Female,MS,CHD,7.7926623871879634
Male,MS,CSE,7.202437585164318
Female,B.Tech,ECE,8.295599602737427
Male,B.Tech,CHD,6.349124073578518
Male,PhD,CHD,9.63400958891278
Male,MS,CSE,7.756452707119037
Male,B.Tech,ECE,7.642247151141799
Male,MS,CSE,8.355599269692322
Female,B.Tech,ECE,7.268767836291917
Male,B.Tech,ECE,7.311572624066195
Male,B.Tech,CSE,7.62012279883925
Male,B.Tech,ECE,7.890872528195091
Female,MS,CSE,8.3418233945416
Male,B.Tech,CSE,8.059711849293308
Female,PhD,CND,7.989079449574857
Male,B.Tech,CSE,7.327170891131265
Female,MS,CSE,8.591870543491703
Female,B.Tech,CSE,7.738058971944641
Male,B.Tech,ECE,5.743294314933431
Female,MS,ECE,8.36681235880861
Male,PhD,CSE,7.912758199512728
Male,MS,ECE,8.305626556144933
Female,B.Tech,CND,7.609568283603332
Female,B.Tech,CSE,6.604057894216639
Male,B.Tech,CND,7.504595957424302
Female,B.Tech,ECE,7.408378322513492
Male,B.Tech,ECE,5.211810666710291
Male,B.Tech,CSE,8.375896615620896
Female,MS,CSE,9.164244772840835
Male,B.Tech,CND,6.459192980622165
Male,B.Tech,CND,7.270985264444729
Female,MS,CHD,8.104459801440676
Male,MS,ECE,7.864215843918268
Male,MS,CSE,8.955567240835373
Female,B.Tech,CSE,7.03255685289682
Male,PhD,CSE,7.565586328760975
Male,B.Tech,CND,7.528453162043508
Male,B.Tech,CSE,7.173684079436727
Female,PhD,CHD,8.6350873191631
Female,MS,CHD,8.590312738023513
Male,B.Tech,ECE,7.133999649360768
Other,B.Tech,CSE,7.29271056345886
Male,MS,CHD,8.157389934439584
Male,B.Tech,ECE,5.257040932457766
Male,PhD,CSE,8.286942745883477
Male,B.Tech,CSE,7.618875925345655
Male,B.Tech,ECE,7.6167975593214505
Male,B.Tech,CSE,7.3940872522353835
Other,B.Tech,ECE,6.575323179802179
Female,PhD,CND,7.895532012153435
Male,B.Tech,CSE,8.509605903426422
Female,B.Tech,CSE,7.918387285037642
Female,B.Tech,CSE,6.023666290169733
Female,B.Tech,ECE,7.924231226612287
Male,MS,CHD,6.675700965823966
Female,MS,CSE,7.104200655465567
Male,B.Tech,ECE,7.4715889148491454
Male,MS,CSE,6.753039146152791
Female,MS,CND,7.444486316250398
Male,B.Tech,CSE,7.082486459075103
Female,B.Tech,ECE,7.828437328736161
Male,B.Tech,ECE,7.720131313843986
Male,B.Tech,CSE,5.993340004075841
Male,B.Tech,CSE,5.41998962038659
Female,B.Tech,ECE,6.340067477591205
Male,MS,CSE,9.899344922125083
Female,MS,CND,7.590945083886589
Female,B.Tech,CSE,5.951168845618113
Other,MS,CHD,7.97831222739637
Male,PhD,CHD,8.962086053262402
Male,MS,CHD,7.357910806993125
Male,PhD,ECE,8.158408929534383
Male,MS,ECE,8.18407643056429
Male,B.Tech,CHD,6.371351634829933
Male,B.Tech,CND,6.348616417675395
Male,B.Tech,CSE,6.693366183151822
Female,MS,CHD,8.343730699653607
Female,B.Tech,CND,7.772641551097132
Other,B.Tech,CSE,6.796982418468043
Female,MS,CHD,7.922460615119766
Female,B.Tech,CSE,7.396326068399951
Female,B.Tech,CSE,6.4748968192136065
Female,MS,CSE,7.042967503362297
Male,B.Tech,ECE,6.18813607071599
Male,PhD,CSE,7.830152267404502
Female,B.Tech,ECE,5.239100058492837
Male,B.Tech,ECE,6.893429259883183
Female,B.Tech,ECE,8.145413702341099
Male,B.Tech,ECE,7.53181343022866
Female,B.Tech,ECE,8.19353111414156
Male,B.Tech,ECE,6.604840926390117
Female,B.Tech,CND,6.6604691417994415
Male,B.Tech,CSE,8.075243938117747
Male,B.Tech,CSE,8.60299637991223
Female,B.Tech,CND,6.755423285814524
Female,B.Tech,CSE,9.045359473204142
Male,MS,CND,9.572676101944273
Male,PhD,CSE,7.480604693468745
Other,B.Tech,CSE,6.8960392631874035
Male,MS,ECE,8.299444794332508
Female,B.Tech,CHD,7.109475397782683
Male,MS,CHD,8.274554887033885
Female,B.Tech,ECE,6.162239143434612
Male,PhD,CSE,8.197027352645135
Male,B.Tech,ECE,7.890684111536021
Male,MS,CSE,8.7120021114762
Male,MS,CND,8.423233662789155
Male,PhD,CHD,8.711895786343476
Male,PhD,CSE,8.594324781255507
Female,B.Tech,ECE,5.784176840645205
Male,B.Tech,ECE,5.131827133159598
Male,B.Tech,CSE,6.0781227315794535
Male,MS,CND,7.88860154810026
Male,B.Tech,ECE,8.459092450902993
Male,MS,ECE,8.176858558247897
Male,B.Tech,ECE,10.0
Male,MS,CHD,8.800204361756617
Female,B.Tech,ECE,7.095143710356986
Female,B.Tech,CSE,7.782878985047802
Female,B.Tech,ECE,7.535946215221461
Male,MS,CND,7.770212846373868
Male,MS,ECE,8.148979557591538
Female,B.Tech,CSE,7.492630472081964
Male,B.Tech,CSE,6.831779070626816
Male,B.Tech,ECE,5.735943813780544
Male,MS,CSE,7.06756604073239
Male,B.Tech,ECE,9.414605791845648
Male,B.Tech,CSE,7.525649460693713
Male,B.Tech,ECE,7.032458043114545
Male,MS,CSE,7.545246857428751
Female,MS,ECE,6.479929689832266
Male,B.Tech,CSE,7.1637405840947315
Male,MS,CSE,8.490306589541351
Male,B.Tech,CSE,7.31688609926233
Female,B.Tech,CSE,6.040499149710014
Female,PhD,CSE,8.80501055073989
Male,B.Tech,CSE,6.927553781660173
Male,MS,CND,8.7479005033301
Female,MS,ECE,8.385045777876496
Female,MS,CHD,7.49103233984674
Female,B.Tech,ECE,8.822566394687975
Male,B.Tech,ECE,8.072501408295391
Male,PhD,CHD,8.670355242108709
Male,MS,CSE,6.681580883538967
Female,B.Tech,CND,7.461475748688274
Female,B.Tech,CSE,5.730703285196439
Male,B.Tech,CSE,5.867951477551202
Female,B.Tech,CND,6.644289162017552
Male,B.Tech,ECE,6.1932795229928495
Male,B.Tech,CSE,6.41792434407132
Female,B.Tech,ECE,7.67434405974724
Male,B.Tech,ECE,6.6874414274715654
Male,B.Tech,CSE,7.218994038709157
Male,B.Tech,CSE,8.032383128364378
Male,B.Tech,CSE,5.3399505733566635
Male,B.Tech,ECE,7.479649267224043
Male,B.Tech,ECE,4.0
Male,MS,CSE,9.194161660125589
Female,B.Tech,ECE,4.956239611829686
Male,B.Tech,ECE,8.887579606512945
Female,B.Tech,ECE,7.646205308728517
Male,B.Tech,ECE,6.861249523813835
Male,B.Tech,CSE,8.307667371502045
Male,B.Tech,CSE,6.487849142645632
Male,B.Tech,ECE,8.556152242423831
Male,B.Tech,ECE,5.34424022758939
Male,PhD,CHD,8.067748349769431
Male,B.Tech,ECE,9.239569210260541
Male,B.Tech,ECE,7.246799191280955
Male,B.Tech,CSE,6.592817964269364
Female,B.Tech,CHD,7.519460334578866
Male,MS,CHD,8.092761934277155
Male,B.Tech,CND,6.3334822229989225
Male,MS,CHD,7.912641342033945
Male,MS,CSE,7.182861980238126
Other,B.Tech,CND,7.131316308503151
Male,B.Tech,CSE,6.089000203495907
Male,MS,ECE,8.100803189745903
Male,B.Tech,ECE,6.780748331791516
Male,B.Tech,CND,7.8292167888274715
Male,B.Tech,CSE,6.550305163922919
Male,B.Tech,ECE,6.707271935338833
Female,B.Tech,ECE,7.415341319234773
Male,B.Tech,ECE,7.5653398767580535
Male,B.Tech,CSE,8.848461167462393
Female,PhD,CHD,8.588961852994736
Female,B.Tech,CND,6.801905947501519
Male,B.Tech,CSE,8.358417038227948
Female,MS,CSE,8.996512607303604
Female,PhD,CHD,7.717803412492071
Male,MS,ECE,7.8395510094436
Female,B.Tech,ECE,5.408852988415197
Male,MS,CSE,7.540254695182025
Male,B.Tech,ECE,6.190680534284742
Male,B.Tech,CSE,6.230170208733734
Male,B.Tech,CSE,5.7789414387341935
Female,B.Tech,CSE,7.70790250483695
Male,B.Tech,CHD,9.54002575446997
Male,MS,CND,7.710435255264157
Female,MS,ECE,7.5324010417369545
Female,B.Tech,CND,5.449918978631703
Female,B.Tech,ECE,7.665833297345395
Male,B.Tech,ECE,6.284393495799275
Female,B.Tech,ECE,7.86942792038545
Male,B.Tech,CND,6.822238084202568
Male,B.Tech,CSE,4.487620334297258
Male,B.Tech,CSE,4.7806753910136806
Male,B.Tech,CSE,5.807094412076071
Female,MS,CSE,7.041287819312395
Male,B.Tech,ECE,6.4588164860500346
Male,B.Tech,CSE,6.558616976180701
Female,B.Tech,ECE,4.240680795883909
Female,B.Tech,CSE,6.233510832724738
Male,MS,CND,9.327091952136797
Male,B.Tech,CSE,7.409128530217525
Female,B.Tech,CSE,6.424166116336174
Male,B.Tech,CND,5.848624878025838
Male,MS,CSE,7.481472035924962
Female,B.Tech,ECE,6.596356892111531
Male,B.Tech,CSE,6.224195936272105
Female,MS,CSE,8.049310549686199
Male,PhD,ECE,9.027769397589463
Male,B.Tech,CND,6.651719200373496
Male,B.Tech,ECE,6.796587952338213
Female,PhD,CHD,8.012647775630684
Female,B.Tech,ECE,5.393172537059674
Male,B.Tech,CSE,6.57326565927956
Male,B.Tech,ECE,7.95836857306726
Male,B.Tech,CHD,8.546066333502944
Male,MS,CHD,7.667629159305352
Male,B.Tech,CND,5.511505421338882
Female,PhD,CHD,8.752523013487457
Female,MS,CSE,8.254964575237858
Male,MS,CHD,7.369538818589561
Male,B.Tech,CSE,6.065548946481323
Male,B.Tech,ECE,7.682158752616882
Male,MS,CSE,7.685248558356191
Female,PhD,CHD,8.154939024647685
Male,PhD,CHD,7.5749818389546135
Male,B.Tech,CSE,7.243195752361642
Female,B.Tech,CHD,6.153095929162612
Female,B.Tech,CSE,7.646560673630294
Female,B.Tech,CSE,7.245797529835243
Male,B.Tech,CSE,5.518718040301918
Male,B.Tech,CND,4.816231348056501
Male,B.Tech,CSE,7.569135799005689
Male,B.Tech,ECE,8.24525962343731
Male,MS,CND,8.5925119315412
Female,B.Tech,CSE,7.227847901057341
Male,B.Tech,CND,7.068764433074342
Male,B.Tech,ECE,6.985968391992661
Male,MS,CSE,7.616152658776925
Female,B.Tech,CSE,5.574229271484759
Male,B.Tech,CSE,7.784486441345777
Other,B.Tech,CSE,7.605487775799357
Male,PhD,CHD,7.324205385510991
Female,B.Tech,CSE,5.22384219920189
Male,B.Tech,CSE,7.347234232851496
Male,B.Tech,CSE,7.039241542766926
Male,B.Tech,ECE,7.207402015587672
Female,B.Tech,CND,6.210957933539588
Male,MS,CHD,8.755680776421586
Male,PhD,CSE,9.494952435433506
Male,B.Tech,CND,6.57212156158556
Male,B.Tech,ECE,8.263932313565608
Male,B.Tech,CND,5.372185571165286
Female,B.Tech,ECE,5.51228171144245
Male,B.Tech,ECE,6.570577864192186
Female,B.Tech,ECE,7.055279259518165
Male,MS,ECE,7.703019351009215
Male,B.Tech,ECE,7.236619082279726
Female,B.Tech,CSE,5.986095098140288
Male,B.Tech,CHD,6.6670079602854635
Male,B.Tech,CSE,8.278030205673014
Male,B.Tech,CSE,7.678156078920605
Female,B.Tech,ECE,5.9493544321155
Female,B.Tech,ECE,6.008006316869744
Female,B.Tech,CSE,6.469710130520313
Male,PhD,CSE,9.075981209271772
Male,PhD,CHD,8.29173615668157
Male,B.Tech,ECE,6.9108610638849015
Male,B.Tech,CSE,9.373852104631178
Female,B.Tech,ECE,6.251445859435933
Male,B.Tech,CSE,7.196295473605103
Male,B.Tech,CSE,8.008562654311536
Female,B.Tech,CSE,7.740683939250357
Male,B.Tech,ECE,7.482803806468906
Male,B.Tech,ECE,6.660242691887026
Male,B.Tech,ECE,6.404467647283447
Male,B.Tech,CSE,6.833236631763356
Male,MS,CSE,7.759936026853066
Male,PhD,CSE,7.633313538266595
Female,PhD,CND,8.000375549550812
Male,MS,CSE,8.157731277460856
Male,B.Tech,CHD,5.715375698161627
Male,B.Tech,CHD,5.233786728399773
Male,MS,ECE,7.06396831993476
Male,B.Tech,ECE,6.383617879793795
Male,B.Tech,CHD,8.269783490601148
Male,B.Tech,ECE,8.118825810960518
Male,B.Tech,CSE,6.070847630763492
Male,B.Tech,CND,5.795065042267941
Female,PhD,ECE,8.214145531754548
Female,B.Tech,CSE,7.952771936521112
Male,B.Tech,CSE,7.10714108728568
Female,B.Tech,CSE,7.433202851768244
Other,MS,ECE,7.90072860437549
Male,B.Tech,ECE,6.62102783508425
Male,MS,ECE,7.45329790185848
Male,B.Tech,CSE,8.994276537252084
Male,B.Tech,CSE,7.517807920221347
Male,B.Tech,CHD,5.998869484683061
Other,PhD,ECE,7.819430945392216
Male,B.Tech,ECE,7.611289734665037
Female,B.Tech,CSE,6.711723274281704
Male,B.Tech,ECE,6.956677463852113
Male,B.Tech,CSE,6.77566396561225
Male,B.Tech,CSE,6.464204769086662
Other,B.Tech,CSE,5.145618221961053
Male,B.Tech,CSE,5.8521322702868455
Female,B.Tech,CSE,8.360941395950311
Female,PhD,CHD,8.243002152175606
Female,B.Tech,ECE,5.790792546651164
Female,B.Tech,ECE,7.844064424002713
Male,MS,ECE,7.913425279127738
Female,PhD,CHD,8.097941109210337
Male,MS,CSE,8.495894782143568
Female,B.Tech,ECE,7.949640414178375
Male,PhD,CSE,7.177322571625945
Male,B.Tech,CSE,5.852489026433076
Male,B.Tech,CSE,6.70324673749042
Male,B.Tech,ECE,7.21679432375451
Male,MS,ECE,7.053460378603325
Male,B.Tech,CSE,8.336126247177157
Female,B.Tech,CND,7.351513677670465
Other,B.Tech,CSE,6.139845887609034
Female,MS,CHD,7.664903050690679
Male,MS,CSE,7.690007140680454
Male,MS,ECE,8.03823579009448
Female,MS,ECE,9.469165166711525
Female,MS,CHD,6.661117679173815
Female,B.Tech,ECE,6.646104997078134
Male,B.Tech,CND,7.952549684825705
Male,B.Tech,ECE,7.920505402395303
Female,B.Tech,CHD,8.666624834574975
Male,B.Tech,CSE,6.6358459320781575
Male,B.Tech,CSE,6.077090081067681
Male,B.Tech,CSE,5.787953168193042
Male,B.Tech,ECE,6.87433527391666
Male,B.Tech,ECE,5.662326628475877
Female,B.Tech,CSE,7.241138965975474
Female,B.Tech,CND,7.90836291328992
Female,B.Tech,ECE,7.2838856643633925
Male,B.Tech,CHD,6.665785599780502
Female,B.Tech,CSE,6.808430747668421
Male,B.Tech,CHD,7.42307905171649
Female,MS,CSE,8.44571513887751
Male,PhD,CND,8.061516584332496
Female,MS,CHD,8.41408151390607
Male,MS,ECE,9.274610933780568
Male,MS,CSE,7.411281288363732
Female,MS,CSE,7.983763842308608
Male,MS,CSE,7.369739658537936
Male,B.Tech,CSE,6.803949498175644
Male,MS,CHD,7.36722870632887
Male,PhD,CHD,8.13714661928124
Female,B.Tech,CSE,6.540882523578761
Female,B.Tech,CSE,6.315046206517951
Male,MS,CSE,8.775271480491094
Male,B.Tech,ECE,7.245880796132423
Female,B.Tech,CSE,6.940129205581069
Male,B.Tech,ECE,8.302451551063083
Male,PhD,CND,7.526501352714079
Male,B.Tech,ECE,8.696049653405966
Female,B.Tech,ECE,6.265370293297988
Male,B.Tech,CND,5.7519840267343785
Male,MS,CND,8.148514927093828
Male,PhD,CHD,7.978533358513591
Male,B.Tech,ECE,10.0
Male,B.Tech,ECE,5.609653675709627
Male,B.Tech,ECE,7.656859751513125
Male,B.Tech,ECE,9.518538871228502
Female,B.Tech,CSE,7.167484284570098
Male,PhD,CHD,8.861339078380297
Male,MS,CSE,8.563900372220473
Male,B.Tech,ECE,8.622711227826002
Male,B.Tech,CSE,5.063091429850568
Male,B.Tech,CSE,8.191560686222648
Male,B.Tech,ECE,8.035927181441634
Male,B.Tech,ECE,6.596238071054779
Male,B.Tech,ECE,6.37442682675818
Male,MS,CSE,6.941552888165892
Female,B.Tech,ECE,7.448695632175132
Male,PhD,ECE,7.651277783281785
Female,B.Tech,ECE,5.196248917134069
Male,B.Tech,CSE,8.014862853546113
Male,MS,CHD,7.799336585246169
Male,B.Tech,CSE,6.82028429852252
Male,MS,CND,7.281357404759316
Male,B.Tech,ECE,8.262134248791954
Male,MS,CND,8.348898051425671
Male,B.Tech,CSE,7.735259894418912
Male,B.Tech,ECE,7.376176516985176
Female,B.Tech,ECE,6.482243954548743
Male,MS,CSE,8.178632579537807
Male,B.Tech,CSE,8.535547756947208
Female,B.Tech,CSE,6.157082286640941
Male,B.Tech,ECE,6.270780449269207
Female,B.Tech,CSE,8.940146489702649
Male,MS,CND,7.537990033496794
Male,MS,CHD,8.098147509862061
Female,PhD,CND,8.48972766618782
Male,B.Tech,ECE,6.446880480300425
Male,B.Tech,CSE,8.185865908574046
Other,B.Tech,ECE,9.131747190527966
Female,B.Tech,CND,8.447693513862529
Female,PhD,CHD,8.384754510605255
Male,B.Tech,CND,5.486686993088306
Male,MS,ECE,7.434885901221725
Male,B.Tech,CSE,6.775072188851019
Female,B.Tech,CSE,7.460466008314149
Female,B.Tech,CSE,5.515042143728897
Male,B.Tech,ECE,4.796515368900364
Male,MS,ECE,9.492552622491784
Male,B.Tech,ECE,6.157364196204932
Male,MS,ECE,7.744016331752938
Male,PhD,ECE,7.222753646043788
Male,B.Tech,ECE,6.753569821613788
Female,B.Tech,ECE,5.361683250300513
Female,B.Tech,ECE,8.136998333145813
Male,B.Tech,ECE,7.167836008460034
Male,MS,ECE,8.564893935456665
Male,PhD,CND,8.082846760098606
Male,PhD,CSE,8.076881219910392
Female,MS,CSE,10.0
Male,B.Tech,ECE,7.332867812696836
Other,PhD,CSE,8.487611307951113
Male,B.Tech,ECE,7.855082293469847
Male,MS,ECE,6.636858262907699
Male,B.Tech,ECE,6.406515603331117
Male,PhD,CSE,7.383370293316862
Male,MS,CHD,8.331447834756712
Male,B.Tech,CSE,4.370124439822765
Female,B.Tech,CSE,6.006137739917923
Female,PhD,CHD,8.295311164888508
Male,B.Tech,ECE,7.0110921042978624
Male,PhD,CND,8.09050879423989
Female,MS,ECE,8.922632810669798
Male,B.Tech,CSE,6.583375205997846
